CustomerKey;GeographyKey;Name;Age;MaritalStatus;Gender;YearlyIncome;TotalChildren;ChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;DateFirstPurchase;CommuteDistance
16252;175;Danny Jiménez;51;Single;Male;10000,00;3;3;Partial High School;Manual;1;1;2022-04-11;0-1 Miles
16253;147;Bethany Lal;51;Single;Female;20000,00;1;1;Partial College;Manual;0;1;2022-04-01;1-2 Miles
16254;207;Maria Morris;51;Single;Female;20000,00;1;1;Partial College;Manual;0;1;2023-02-21;2-5 Miles
16255;224;Taylor Russell;51;Single;Female;20000,00;1;1;Partial College;Manual;0;1;2023-04-17;0-1 Miles
16256;243;Richard Collins;51;Married;Male;20000,00;1;1;Partial College;Manual;1;1;2023-06-10;2-5 Miles
16257;216;Michele Chandra;46;Married;Female;20000,00;1;1;High School;Manual;1;1;2024-01-15;2-5 Miles
16258;183;Deanna Malhotra;51;Single;Female;30000,00;1;1;Bachelors;Clerical;0;0;2023-12-19;1-2 Miles
16259;190;Ebony Sai;53;Single;Female;10000,00;4;4;Partial High School;Manual;1;2;2022-09-10;0-1 Miles
16260;262;Gina Schmidt;47;Single;Female;20000,00;1;1;High School;Manual;0;1;2022-02-02;1-2 Miles
16261;186;Diana Navarro;40;Married;Female;40000,00;0;0;Bachelors;Clerical;1;0;2022-09-25;0-1 Miles
16262;192;Kathryn Xie;40;Married;Female;40000,00;0;0;Bachelors;Clerical;1;0;2022-08-30;0-1 Miles
16263;121;Eduardo Robinson;52;Married;Male;40000,00;0;0;Bachelors;Clerical;1;0;2022-04-20;0-1 Miles
16264;271;Jennifer Howard;91;Married;Female;10000,00;4;0;High School;Manual;0;2;2023-11-18;0-1 Miles
16265;220;Julie Goel;42;Married;Female;30000,00;1;1;Bachelors;Clerical;1;1;2023-10-02;2-5 Miles
16266;212;Alisha Yang;53;Married;Female;30000,00;1;1;Bachelors;Skilled Manual;1;1;2023-07-05;2-5 Miles
16267;119;Edwin Chen;52;Married;Male;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-04-12;0-1 Miles
16268;206;Lindsey Kumar;52;Married;Female;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-10-20;0-1 Miles
16269;163;Tara Nath;53;Married;Female;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-04-06;0-1 Miles
16270;126;Jerome Hernandez;53;Married;Male;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-04-26;0-1 Miles
16271;138;Michele Gutierrez;54;Single;Female;20000,00;2;2;High School;Manual;1;1;2022-04-29;0-1 Miles
16272;260;Raul Deng;53;Single;Male;20000,00;2;2;High School;Manual;1;1;2022-02-24;0-1 Miles
16273;220;Marie Martinez;48;Married;Female;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-10-26;0-1 Miles
16274;115;Ross Diaz;55;Married;Male;10000,00;3;2;Partial High School;Manual;0;1;2024-01-02;0-1 Miles
16275;272;Deborah McDonald;55;Married;Female;20000,00;2;2;High School;Manual;0;2;2022-02-04;0-1 Miles
16276;154;Brandi Carlson;44;Single;Female;20000,00;3;3;High School;Manual;1;0;2023-12-12;0-1 Miles
16277;274;Christy Luo;54;Married;Female;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-02-28;0-1 Miles
16278;120;Angel Turner;55;Married;Male;30000,00;2;2;Partial College;Manual;0;0;2022-04-15;0-1 Miles
16279;117;Victoria Patterson;56;Single;Female;10000,00;3;2;Partial High School;Manual;1;2;2023-09-27;0-1 Miles
16280;170;Glenn Ma;55;Single;Male;10000,00;3;2;Partial High School;Manual;1;2;2023-11-04;0-1 Miles
16281;198;Gilbert Luo;56;Single;Male;10000,00;3;2;Partial High School;Manual;1;2;2023-06-27;0-1 Miles
16282;254;Kristine Suarez;55;Single;Female;20000,00;3;3;High School;Manual;1;2;2023-05-13;0-1 Miles
16283;202;Clayton Raji;50;Single;Male;20000,00;3;3;High School;Manual;1;2;2023-10-03;0-1 Miles
16284;120;Troy Perez;56;Single;Male;20000,00;3;3;High School;Manual;1;2;2023-06-12;0-1 Miles
16285;205;Mindy Xie;52;Married;Female;40000,00;0;0;Bachelors;Professional;0;0;2024-01-16;0-1 Miles
16286;195;Billy Torres;47;Married;Male;40000,00;0;0;Bachelors;Professional;1;0;2022-09-28;0-1 Miles
16287;249;Laura Xu;52;Married;Female;40000,00;0;0;Bachelors;Professional;1;0;2022-02-15;0-1 Miles
16288;219;Edwin Shen;39;Married;Male;30000,00;2;2;Partial College;Clerical;0;0;2022-10-26;0-1 Miles
16289;179;Julie Pal;53;Single;Female;30000,00;2;2;Partial College;Clerical;1;1;2022-10-12;0-1 Miles
16290;146;Russell Nath;53;Single;Male;30000,00;2;2;Partial College;Clerical;1;2;2022-04-20;0-1 Miles
16291;204;Lindsey Lal;55;Single;Female;30000,00;2;2;Partial College;Clerical;1;2;2022-10-06;0-1 Miles
16292;149;Carly Lal;49;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2023-03-25;0-1 Miles
16293;238;Sean Adams;54;Married;Male;40000,00;1;0;Bachelors;Skilled Manual;1;0;2023-07-01;0-1 Miles
16294;253;Steve Hu;49;Married;Male;40000,00;1;0;Bachelors;Skilled Manual;1;0;2023-07-05;0-1 Miles
16295;184;Roger Xu;50;Single;Male;30000,00;2;2;Partial College;Clerical;1;2;2023-03-17;0-1 Miles
16296;190;Sydney White;55;Married;Female;30000,00;3;3;Partial College;Clerical;0;0;2023-12-02;0-1 Miles
16297;131;Deanna Garcia;50;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2022-05-16;0-1 Miles
16298;147;Adrienne Sanz;56;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2022-05-10;0-1 Miles
16299;161;Alison Tang;41;Single;Female;20000,00;0;0;High School;Manual;0;1;2023-04-24;2-5 Miles
16300;269;Orlando Martin;41;Single;Male;20000,00;0;0;High School;Manual;0;1;2023-07-01;1-2 Miles
16301;191;Omar Cai;42;Single;Male;20000,00;0;0;High School;Manual;0;1;2023-03-16;2-5 Miles
16302;185;Rosa Zeng;39;Single;Female;20000,00;4;4;High School;Manual;1;2;2023-04-23;0-1 Miles
16303;127;Tracy Yuan;39;Single;Female;20000,00;5;5;High School;Manual;1;2;2024-01-26;0-1 Miles
16304;127;Justin Moore;39;Single;Male;20000,00;5;5;High School;Manual;1;2;2023-04-30;0-1 Miles
16305;121;Stanley Gonzalez;39;Single;Male;30000,00;3;3;Partial College;Clerical;1;1;2022-05-29;0-1 Miles
16306;270;Kristine Romero;40;Married;Female;30000,00;3;3;Partial College;Clerical;0;2;2023-03-29;0-1 Miles
16307;135;Kelli Sun;50;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2022-05-04;0-1 Miles
16308;268;Sheena Chander;50;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2022-02-06;0-1 Miles
16309;128;Desiree Ortega;56;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2022-05-05;0-1 Miles
16310;186;Diana Rubio;51;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;1;2022-10-19;0-1 Miles
16311;250;Carl Beck;51;Married;Male;40000,00;1;0;Bachelors;Skilled Manual;1;1;2022-01-31;0-1 Miles
16312;217;Bethany Beck;41;Single;Female;30000,00;3;3;Partial College;Clerical;1;2;2023-11-22;0-1 Miles
16313;160;Hailey Russell;41;Single;Female;30000,00;4;4;Partial College;Clerical;1;1;2022-05-13;0-1 Miles
16314;269;Gabriel Ross;41;Single;Male;30000,00;4;4;Partial College;Clerical;1;3;2023-03-10;0-1 Miles
16315;196;Garrett Richardson;41;Single;Male;30000,00;5;5;Partial College;Clerical;1;3;2023-10-22;0-1 Miles
16316;164;Kelli Hu;41;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2022-05-15;0-1 Miles
16317;263;Joel Raman;41;Single;Male;30000,00;0;0;Partial College;Clerical;0;1;2022-02-17;0-1 Miles
16318;272;Kellie Moreno;42;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2022-02-23;0-1 Miles
16319;220;Joy Ortega;42;Single;Female;20000,00;0;0;High School;Manual;1;1;2023-03-24;2-5 Miles
16320;186;Rachel Simmons;43;Single;Female;20000,00;0;0;High School;Manual;0;1;2023-03-01;5-10 Miles
16321;231;Ruth Malhotra;39;Married;Female;10000,00;0;0;Partial High School;Manual;1;2;2023-07-27;0-1 Miles
16322;217;Gloria Dominguez;44;Single;Female;10000,00;0;0;Partial High School;Manual;1;2;2023-08-16;0-1 Miles
16323;209;Dustin Raje;44;Single;Male;30000,00;0;0;Partial College;Clerical;1;1;2023-08-19;2-5 Miles
16324;231;Juan Romero;38;Married;Male;40000,00;1;1;Bachelors;Skilled Manual;1;0;2022-02-27;0-1 Miles
16325;267;Emma Williams;105;Single;Female;30000,00;1;0;Partial College;Clerical;1;1;2023-10-10;2-5 Miles
16326;142;Jésus Romero;46;Single;Male;10000,00;0;0;Partial High School;Manual;0;2;2023-04-09;0-1 Miles
16327;135;Darren Diaz;40;Single;Male;20000,00;0;0;Partial High School;Manual;0;2;2022-05-12;0-1 Miles
16328;274;Maurice Rai;46;Single;Male;20000,00;0;0;Partial High School;Manual;1;2;2022-02-12;1-2 Miles
16329;247;Jamie Ye;40;Single;Female;20000,00;0;0;Partial High School;Manual;0;2;2022-01-30;1-2 Miles
16330;207;Luke Simmons;45;Single;Male;30000,00;0;0;Partial College;Clerical;1;1;2023-05-20;2-5 Miles
16331;56;Erin Richardson;42;Single;Female;40000,00;0;0;Partial High School;Clerical;0;2;2023-03-09;1-2 Miles
16332;8;Joan Vazquez;70;Married;Female;10000,00;2;1;Partial High School;Clerical;0;2;2023-09-23;1-2 Miles
16333;616;Caleb Hill;42;Married;Male;30000,00;0;0;Partial College;Skilled Manual;0;1;2023-06-04;1-2 Miles
16334;546;Natalie Bailey;41;Single;Female;30000,00;0;0;Partial College;Skilled Manual;0;1;2023-01-30;1-2 Miles
16335;298;Kristen Lu;41;Single;Female;30000,00;0;0;Partial College;Skilled Manual;1;2;2023-09-23;5-10 Miles
16336;315;Jonathan Wright;42;Married;Male;60000,00;0;0;Partial College;Skilled Manual;1;2;2023-10-01;5-10 Miles
16337;316;Jose White;41;Married;Male;60000,00;0;0;Partial College;Skilled Manual;0;2;2023-11-26;1-2 Miles
16338;23;Barbara Zhang;70;Married;Female;20000,00;2;1;Partial High School;Clerical;1;2;2023-01-28;1-2 Miles
16339;27;Seth Davis;69;Married;Male;30000,00;3;0;Partial College;Clerical;0;2;2022-12-23;1-2 Miles
16340;329;Sean Mitchell;38;Single;Male;20000,00;0;0;Partial College;Skilled Manual;0;2;2023-03-28;1-2 Miles
16341;25;Lacey Raji;67;Married;Female;30000,00;3;0;High School;Skilled Manual;0;2;2023-09-17;1-2 Miles
16342;33;Gregory Jai;62;Married;Male;30000,00;3;0;High School;Skilled Manual;0;2;2023-11-26;1-2 Miles
16343;17;Joel Malhotra;56;Married;Male;30000,00;3;0;High School;Skilled Manual;0;2;2023-06-07;1-2 Miles
16344;368;Xavier King;39;Single;Male;70000,00;0;0;Partial College;Skilled Manual;0;2;2023-10-21;0-1 Miles
16345;19;Francis Ramos;65;Married;Male;40000,00;3;0;Partial College;Skilled Manual;1;2;2021-01-20;5-10 Miles
16346;9;Marc Navarro;60;Married;Male;40000,00;3;0;Partial College;Skilled Manual;0;2;2023-04-16;1-2 Miles
16347;14;Raul Sharma;66;Married;Male;70000,00;2;0;Graduate Degree;Management;1;2;2021-01-26;1-2 Miles
16348;4;Roy Raman;64;Married;Male;80000,00;2;0;Partial College;Skilled Manual;1;2;2021-01-16;5-10 Miles
16349;32;Levi Sai;65;Single;Male;80000,00;2;0;Partial College;Skilled Manual;0;2;2021-01-25;1-2 Miles
16350;18;Fernando Thompson;59;Single;Male;80000,00;2;0;Partial College;Skilled Manual;1;2;2021-01-23;5-10 Miles
16351;26;Martha Xu;64;Single;Female;80000,00;2;0;Partial College;Skilled Manual;0;2;2020-12-31;1-2 Miles
16352;4;Tiffany Gao;59;Single;Female;80000,00;2;0;Partial College;Skilled Manual;1;2;2021-01-13;5-10 Miles
16353;611;Alejandro Xu;43;Married;Male;30000,00;0;0;Partial College;Skilled Manual;1;2;2023-06-09;5-10 Miles
16354;627;Janet Torres;44;Single;Female;30000,00;0;0;High School;Skilled Manual;0;2;2023-03-09;1-2 Miles
16355;307;Sam Foster;44;Single;Female;30000,00;0;0;High School;Skilled Manual;1;2;2023-03-20;5-10 Miles
16356;352;Sophia Baker;43;Married;Female;60000,00;0;0;Partial College;Skilled Manual;1;2;2023-07-15;5-10 Miles
16357;336;Margaret Russell;44;Single;Female;30000,00;0;0;High School;Skilled Manual;1;2;2023-08-26;5-10 Miles
16358;69;Samuel Jai;45;Married;Male;30000,00;0;0;High School;Skilled Manual;1;2;2023-03-08;5-10 Miles
16359;553;Shelby Richardson;65;Married;Female;30000,00;1;0;High School;Clerical;1;1;2023-08-13;5-10 Miles
16360;648;Justin Garcia;64;Married;Male;30000,00;1;0;High School;Clerical;1;1;2023-03-01;2-5 Miles
16361;372;Wyatt White;64;Married;Male;40000,00;1;0;Partial College;Clerical;1;1;2023-03-11;0-1 Miles
16362;348;Joshua Smith;64;Married;Male;40000,00;1;0;Partial College;Clerical;1;1;2023-04-18;0-1 Miles
16363;52;Melanie Ramirez;64;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-03-19;0-1 Miles
16364;307;Shawna Yuan;64;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-04-23;0-1 Miles
16365;59;Jenna Young;63;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-11-16;1-2 Miles
16366;49;Isabelle Henderson;52;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-11-11;1-2 Miles
16367;536;Emily Williams;47;Single;Female;80000,00;5;0;Graduate Degree;Skilled Manual;1;0;2023-10-28;1-2 Miles
16368;635;Lauren Williams;58;Single;Female;80000,00;5;0;Graduate Degree;Skilled Manual;1;0;2024-01-01;1-2 Miles
16369;616;Isabel Powell;57;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-09-02;1-2 Miles
16370;49;Molly Gonzalez;57;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-12-09;0-1 Miles
16371;311;Caleb Diaz;63;Married;Male;40000,00;1;0;Partial College;Clerical;1;1;2023-06-15;1-2 Miles
16372;336;Vanessa Foster;50;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-04-04;1-2 Miles
16373;623;Sara Cook;62;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-04-16;1-2 Miles
16374;553;Edward Phillips;61;Married;Male;40000,00;1;0;Partial College;Clerical;1;1;2023-12-20;0-1 Miles
16375;372;Gabriella Hernandez;56;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-05-15;1-2 Miles
16376;609;Maria Wright;61;Married;Female;40000,00;1;0;Partial College;Clerical;1;1;2023-11-02;0-1 Miles
16377;338;Jordan Adams;55;Single;Female;80000,00;4;0;Graduate Degree;Skilled Manual;0;0;2023-02-23;0-1 Miles
16378;553;Hailey Baker;61;Single;Female;80000,00;4;0;Graduate Degree;Skilled Manual;0;0;2023-12-14;0-1 Miles
16379;310;Marc Jimenez;55;Married;Male;80000,00;4;0;Graduate Degree;Skilled Manual;0;0;2023-12-03;0-1 Miles
16380;64;Mariah Torres;49;Single;Female;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;2023-07-25;1-2 Miles
16381;612;Kayla Davis;61;Single;Female;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;2023-02-28;1-2 Miles
16382;642;Jennifer Davis;61;Single;Female;80000,00;4;0;Graduate Degree;Skilled Manual;0;0;2023-04-07;0-1 Miles
16383;355;Brian Kelly;61;Single;Male;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;2023-03-03;1-2 Miles
16384;345;Jada Reed;60;Single;Female;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;2023-01-31;0-1 Miles
16385;368;James Perez;59;Married;Male;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;2023-06-05;1-2 Miles
16386;279;Philip Moyer;50;Single;Male;20000,00;1;1;Partial College;Manual;0;0;2023-08-13;0-1 Miles
16387;229;Douglas Vance;50;Married;Male;20000,00;1;1;Partial College;Manual;1;1;2023-09-13;2-5 Miles
16388;196;Jay Torres;45;Married;Male;30000,00;1;0;Bachelors;Clerical;1;0;2022-09-28;0-1 Miles
16389;164;Arturo Shen;45;Single;Male;30000,00;1;0;Bachelors;Clerical;1;0;2022-05-02;1-2 Miles
16390;172;Mario Nath;51;Single;Male;30000,00;1;1;Bachelors;Clerical;0;0;2022-05-25;0-1 Miles
16391;213;Sergio Suri;45;Single;Male;30000,00;1;1;Bachelors;Clerical;0;0;2022-10-01;1-2 Miles
16392;180;Kari Raman;50;Married;Female;40000,00;0;0;Graduate Degree;Clerical;1;0;2022-09-28;0-1 Miles
16393;224;Xavier Edwards;39;Married;Male;40000,00;0;0;Graduate Degree;Clerical;1;0;2022-10-17;0-1 Miles
16394;187;Bryan Bell;46;Single;Male;10000,00;3;3;High School;Manual;1;1;2022-10-05;0-1 Miles
16395;192;Tara Pal;51;Married;Female;10000,00;3;3;High School;Manual;0;1;2023-02-27;0-1 Miles
16396;149;Keith Rai;52;Single;Male;10000,00;4;4;Partial High School;Manual;1;0;2023-04-04;0-1 Miles
16397;153;Andy Navarro;46;Married;Male;20000,00;1;1;Partial College;Manual;1;1;2023-07-31;2-5 Miles
16398;189;Emmanuel Rana;51;Single;Male;20000,00;1;1;High School;Manual;0;1;2023-03-11;2-5 Miles
16399;131;Arturo Xu;51;Single;Male;30000,00;1;1;Bachelors;Clerical;0;0;2023-03-16;0-1 Miles
16400;222;Theodore Ramos;46;Married;Male;30000,00;1;1;Bachelors;Clerical;1;0;2022-10-01;2-5 Miles
16401;250;Margaret Gao;51;Single;Female;30000,00;1;1;Bachelors;Clerical;0;1;2023-10-24;0-1 Miles
16402;262;Alexander Martin;51;Single;Male;30000,00;1;1;Bachelors;Clerical;0;1;2023-12-06;1-2 Miles
16403;217;Byron Suarez;52;Married;Male;20000,00;1;1;High School;Manual;1;1;2023-12-10;2-5 Miles
16404;198;Raul Nara;51;Married;Male;40000,00;0;0;Bachelors;Clerical;1;0;2022-10-13;0-1 Miles
16405;229;Adriana Sai;52;Married;Female;40000,00;0;0;Bachelors;Clerical;1;0;2022-02-17;0-1 Miles
16406;262;Dakota Henderson;46;Married;Male;40000,00;0;0;Bachelors;Clerical;0;0;2022-02-05;0-1 Miles
16407;260;Colleen Zhao;53;Married;Female;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-02-21;0-1 Miles
16408;201;Arthur Madan;54;Married;Male;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-10-13;0-1 Miles
16409;164;Ebony Moreno;48;Married;Female;30000,00;1;1;Bachelors;Skilled Manual;1;2;2022-05-20;0-1 Miles
16410;272;Joy Navarro;54;Single;Female;10000,00;4;3;Partial High School;Manual;1;2;2022-02-20;0-1 Miles
16411;172;Stanley Sanchez;54;Single;Male;10000,00;3;2;Partial High School;Manual;1;2;2022-06-10;0-1 Miles
16412;185;Leah Liang;44;Single;Female;10000,00;3;2;Partial High School;Manual;1;2;2022-10-14;0-1 Miles
16413;155;Julia Gonzalez;88;Married;Female;10000,00;4;0;High School;Manual;0;2;2023-03-05;0-1 Miles
16414;127;Kelly Flores;55;Single;Female;10000,00;3;2;Partial High School;Manual;1;2;2022-06-12;0-1 Miles
16415;224;Andre Patel;55;Single;Male;20000,00;3;3;High School;Manual;1;0;2022-11-14;0-1 Miles
16416;190;Brian Rivera;49;Single;Male;30000,00;2;2;Partial College;Manual;1;0;2022-11-08;0-1 Miles
16417;234;Noah Bryant;49;Single;Male;30000,00;2;2;Partial College;Manual;1;0;2022-02-19;0-1 Miles
16418;202;Katrina Rai;50;Single;Female;10000,00;3;2;Partial High School;Manual;1;2;2023-02-13;0-1 Miles
16419;118;Lacey Simpson;56;Married;Female;20000,00;3;3;High School;Manual;0;1;2023-10-29;0-1 Miles
16420;266;Eddie Alonso;50;Single;Male;20000,00;3;3;High School;Manual;1;1;2022-02-18;0-1 Miles
16421;219;Natasha Diaz;50;Single;Female;20000,00;3;3;High School;Manual;1;1;2023-10-30;0-1 Miles
16422;174;Kurt Xu;45;Single;Male;20000,00;3;3;High School;Manual;1;1;2022-06-10;0-1 Miles
16423;211;Sergio Madan;86;Single;Male;10000,00;4;0;High School;Manual;1;2;2023-10-01;0-1 Miles
16424;200;Brandi Diaz;52;Married;Female;40000,00;0;0;Bachelors;Professional;0;0;2022-10-29;0-1 Miles
16425;206;Lisa Lu;53;Married;Female;40000,00;0;0;Bachelors;Professional;1;0;2022-11-13;0-1 Miles
16426;210;Jorge Ye;52;Married;Male;40000,00;0;0;Bachelors;Professional;1;0;2022-11-26;0-1 Miles
16427;273;Kendra Alonso;47;Single;Female;60000,00;0;0;Graduate Degree;Skilled Manual;1;0;2022-03-05;0-1 Miles
16428;234;Ryan Ross;56;Single;Male;20000,00;4;4;High School;Manual;1;1;2022-03-19;0-1 Miles
16429;175;Jaclyn Luo;51;Married;Female;30000,00;1;0;Partial College;Clerical;1;1;2022-06-27;2-5 Miles
16430;196;Franklin Rai;53;Single;Male;30000,00;2;2;Partial College;Clerical;1;1;2022-11-19;0-1 Miles
16431;199;Jermaine Rodriguez;48;Single;Male;30000,00;2;2;Partial College;Clerical;1;1;2022-11-01;0-1 Miles
16432;207;John Garcia;49;Single;Male;30000,00;2;2;Partial College;Clerical;1;2;2022-11-12;0-1 Miles
16433;202;Mathew Dominguez;49;Married;Male;30000,00;2;2;Partial College;Clerical;0;2;2022-11-05;0-1 Miles
16434;171;Taylor Bailey;54;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2023-06-02;0-1 Miles
16435;261;Steven Cooper;49;Married;Male;40000,00;1;0;Bachelors;Skilled Manual;1;0;2023-12-17;0-1 Miles
16436;189;Ethan Henderson;50;Single;Male;30000,00;2;2;Partial College;Clerical;1;3;2022-12-05;0-1 Miles
16437;244;Jésus Gutierrez;41;Single;Male;20000,00;0;0;High School;Manual;0;1;2023-03-20;2-5 Miles
16438;193;Kaitlin Arthur;42;Married;Female;10000,00;0;0;Partial High School;Manual;0;2;2023-04-26;0-1 Miles
16439;193;Dawn Deng;39;Single;Female;20000,00;4;4;High School;Manual;1;2;2023-08-29;0-1 Miles
16440;202;Jimmy Martin;39;Single;Male;20000,00;4;4;High School;Manual;1;2;2023-02-26;0-1 Miles
16441;127;Jason Young;40;Married;Male;20000,00;5;5;High School;Manual;0;2;2023-02-15;0-1 Miles
16442;131;Luke Gonzalez;39;Single;Male;30000,00;3;3;Partial College;Clerical;1;1;2022-06-10;0-1 Miles
16443;239;Dawn Gao;40;Single;Female;30000,00;3;3;Partial College;Clerical;1;2;2024-01-03;0-1 Miles
16444;267;Erika Carlson;55;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;0;2022-03-25;0-1 Miles
16445;234;Caitlin Ward;57;Single;Female;30000,00;1;0;Partial College;Clerical;1;1;2022-03-10;2-5 Miles
16446;266;Kristine Munoz;57;Married;Female;30000,00;1;0;Partial College;Clerical;1;1;2022-03-09;2-5 Miles
16447;267;Kate Becker;51;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;1;2022-03-29;0-1 Miles
16448;168;Cheryl Martin;57;Married;Female;40000,00;1;0;Bachelors;Skilled Manual;1;1;2022-06-11;0-1 Miles
16449;233;Casey Browning;41;Single;Male;30000,00;4;4;Partial College;Clerical;1;2;2023-03-25;0-1 Miles
16450;187;Rebekah Gutierrez;41;Single;Female;30000,00;5;5;Partial College;Clerical;1;2;2023-10-12;0-1 Miles
16451;149;Karl Stone;41;Single;Male;30000,00;0;0;Partial College;Clerical;0;1;2022-05-30;0-1 Miles
16452;232;Cassie Luo;41;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2022-03-04;0-1 Miles
16453;271;Mayra Chandra;42;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2023-04-10;2-5 Miles
16454;274;Marco Suri;42;Married;Male;30000,00;0;0;Partial College;Clerical;0;1;2023-02-12;0-1 Miles
16455;208;Deb Moreno;107;Married;Female;10000,00;4;0;High School;Manual;0;2;2023-03-27;0-1 Miles
16456;147;Larry Navarro;43;Single;Male;20000,00;0;0;High School;Manual;0;1;2023-09-06;5-10 Miles
16457;156;Kathleen Martin;43;Single;Female;20000,00;0;0;Partial High School;Manual;0;1;2023-08-13;2-5 Miles
16458;132;Michele Ruiz;42;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2023-03-27;2-5 Miles
16459;236;Carolyn Kapoor;43;Married;Female;30000,00;0;0;Partial College;Clerical;0;1;2023-02-14;0-1 Miles
16460;277;Jodi Xu;42;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2023-06-15;2-5 Miles
16461;279;Rosa Wu;43;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2022-03-01;0-1 Miles
16462;147;Marissa Gonzales;44;Single;Female;20000,00;0;0;Partial High School;Manual;0;1;2024-01-10;2-5 Miles
